"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4"
16036,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",115,"Hulugho",477,"Galmagala","","Kata","Location"
16037,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",115,"Hulugho",478,"Gubis","","Kata","Location"
16038,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",115,"Hulugho",479,"Hulugho","","Kata","Location"
16039,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",116,"Jarajila",480,"Jarajila","","Kata","Location"
16040,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",116,"Jarajila",481,"Welmerer","","Kata","Location"
16041,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",117,"Liboi",482,"Damajale","","Kata","Location"
16042,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",117,"Liboi",483,"Liboi","","Kata","Location"
16043,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",118,"Masalani",484,"Bodhai","","Kata","Location"
16044,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",118,"Masalani",485,"Ijara","","Kata","Location"
16045,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",118,"Masalani",486,"Kotile","","Kata","Location"
16046,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",118,"Masalani",487,"Masalani","","Kata","Location"
16047,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",118,"Masalani",488,"Sangailu","","Kata","Location"
16048,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",119,"Mbalambala",489,"Danyere","","Kata","Location"
16049,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",119,"Mbalambala",490,"Jarajara","","Kata","Location"
16050,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",119,"Mbalambala",491,"Mbalambala","","Kata","Location"
16051,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",119,"Mbalambala",492,"Saka","","Kata","Location"
16052,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",120,"Modogashe",493,"Benane","","Kata","Location"
16053,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",120,"Modogashe",494,"Garufa","","Kata","Location"
16054,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",120,"Modogashe",495,"Goreale","","Kata","Location"
16055,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",120,"Modogashe",496,"Modogashe","","Kata","Location"
16056,118,"KEN","Kenya",5,"North-Eastern",24,"Mandera",121,"Banissa",497,"Banissa","","Kata","Location"
16057,118,"KEN","Kenya",5,"North-Eastern",24,"Mandera",121,"Banissa",498,"Malka Mari","","Kata","Location"
16058,118,"KEN","Kenya",5,"North-Eastern",24,"Mandera",122,"Central",499,"Kalaliyo","","Kata","Location"
16059,118,"KEN","Kenya",5,"North-Eastern",24,"Mandera",122,"Central",500,"Neboi","","Kata","Location"
16060,118,"KEN","Kenya",5,"North-Eastern",24,"Mandera",122,"Central",501,"Township","","Kata","Location"
16061,118,"KEN","Kenya",5,"North-Eastern",24,"Mandera",123,"Elwak",502,"Elwak","","Kata","Location"
16062,118,"KEN","Kenya",5,"North-Eastern",24,"Mandera",123,"Elwak",503,"Kotulo","","Kata","Location"
16063,118,"KEN","Kenya",5,"North-Eastern",24,"Mandera",123,"Elwak",504,"Wargadud","","Kata","Location"
16064,118,"KEN","Kenya",5,"North-Eastern",24,"Mandera",124,"Fino",505,"Fino","","Kata","Location"
16065,118,"KEN","Kenya",5,"North-Eastern",24,"Mandera",124,"Fino",506,"Libehia","","Kata","Location"
16066,118,"KEN","Kenya",5,"North-Eastern",24,"Mandera",125,"Rhamu",507,"As-Habito","","Kata","Location"
16067,118,"KEN","Kenya",5,"North-Eastern",24,"Mandera",125,"Rhamu",508,"Olla","","Kata","Location"
16068,118,"KEN","Kenya",5,"North-Eastern",24,"Mandera",125,"Rhamu",509,"Rhamu","","Kata","Location"
16069,118,"KEN","Kenya",5,"North-Eastern",24,"Mandera",126,"Tabaka",510,"Dandu","","Kata","Location"
16070,118,"KEN","Kenya",5,"North-Eastern",24,"Mandera",126,"Tabaka",511,"Tabaka","","Kata","Location"
16071,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",127,"Bune",512,"Batalu","","Kata","Location"
16072,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",127,"Bune",513,"Buna","","Kata","Location"
16073,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",127,"Bune",514,"Korondille","","Kata","Location"
16074,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",128,"Bute",515,"Ajawa","","Kata","Location"
16075,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",128,"Bute",516,"Bute","","Kata","Location"
16076,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",128,"Bute",517,"Gurar","","Kata","Location"
16077,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",129,"Central",518,"Kulaalex","","Kata","Location"
16078,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",129,"Central",519,"Tarbaj","","Kata","Location"
16079,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",129,"Central",520,"Township","","Kata","Location"
16080,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",129,"Central",521,"Wargadud","","Kata","Location"
16081,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",130,"Griftu",522,"Arbajahan","","Kata","Location"
16082,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",130,"Griftu",523,"Eldas","","Kata","Location"
16083,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",130,"Griftu",524,"Griftu","","Kata","Location"
16084,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",130,"Griftu",525,"Hadado North","","Kata","Location"
16085,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",130,"Griftu",526,"Hadado South","","Kata","Location"
16086,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",130,"Griftu",527,"Wagalla","","Kata","Location"
16087,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",131,"Habaswein",528,"Benane","","Kata","Location"
16088,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",131,"Habaswein",529,"Habaswein","","Kata","Location"
16089,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",131,"Habaswein",530,"Sabuli","","Kata","Location"
16090,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",132,"Wajir-Bor",531,"Dif","","Kata","Location"
16091,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",132,"Wajir-Bor",532,"Khorof-Harar","","Kata","Location"
16092,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",132,"Wajir-Bor",533,"Wajir-Bor","","Kata","Location"
16093,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",133,"Bondo",534,"Central Sakwa","","Kata","Location"
16094,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",133,"Bondo",535,"East Asembo","","Kata","Location"
16095,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",133,"Bondo",536,"South Sakwa","","Kata","Location"
16096,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",133,"Bondo",537,"West Yimbo","","Kata","Location"
16097,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",134,"Kendul Bay",538,"Central Karachuonyo","","Kata","Location"
16098,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",134,"Kendul Bay",539,"Kagan","","Kata","Location"
16099,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",134,"Kendul Bay",540,"Kanyaluo","","Kata","Location"
16100,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",134,"Kendul Bay",541,"Kibiri","","Kata","Location"
16101,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",134,"Kendul Bay",542,"North Karachuonyo","","Kata","Location"
16102,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",134,"Kendul Bay",543,"North/West Karachuonyo","","Kata","Location"
16103,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",134,"Kendul Bay",544,"Wangchieng","","Kata","Location"
16104,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",134,"Kendul Bay",545,"West Karachuonyo","","Kata","Location"
16105,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",135,"Lake Victoria",546,"Lake Victoria","","Kata","Location"
16106,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",136,"Maseno",547,"Central Seme","","Kata","Location"
16107,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",136,"Maseno",548,"South West Seme","","Kata","Location"
16108,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",137,"Mbita",549,"Gembe","","Kata","Location"
16109,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",137,"Mbita",550,"Gwasi Central","","Kata","Location"
16110,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",137,"Mbita",551,"Gwasi East","","Kata","Location"
16111,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",137,"Mbita",552,"Gwasi North","","Kata","Location"
16112,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",137,"Mbita",553,"Kaksingri","","Kata","Location"
16113,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",137,"Mbita",554,"Lambwe","","Kata","Location"
16114,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",137,"Mbita",555,"Mfangano","","Kata","Location"
16115,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",137,"Mbita",556,"Risinga","","Kata","Location"
16116,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",137,"Mbita",557,"Rusinga","","Kata","Location"
16117,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",138,"Ndhiwa",558,"Kabuoch Central","","Kata","Location"
16118,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",138,"Ndhiwa",559,"Kabuoch North","","Kata","Location"
16119,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",138,"Ndhiwa",560,"Kabuoch South","","Kata","Location"
16120,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",138,"Ndhiwa",561,"Kanyadoto","","Kata","Location"
16121,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",138,"Ndhiwa",562,"Kanyamwa Kologi","","Kata","Location"
16122,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",138,"Ndhiwa",563,"Kanyamwa Kosewe","","Kata","Location"
16123,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",138,"Ndhiwa",564,"Kwabwai","","Kata","Location"
16124,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",139,"Oyugis",565,"Central Kasipul","","Kata","Location"
16125,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",139,"Oyugis",566,"East Kasipul","","Kata","Location"
16126,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",139,"Oyugis",567,"Kabondo East","","Kata","Location"
16127,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",139,"Oyugis",568,"Kabondo West","","Kata","Location"
16128,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",139,"Oyugis",569,"South Kasipul","","Kata","Location"
16129,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",139,"Oyugis",570,"West Kasipul","","Kata","Location"
16130,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",140,"Rangwe",571,"East Gem","","Kata","Location"
16131,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",140,"Rangwe",572,"East Kanyada","","Kata","Location"
16132,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",140,"Rangwe",573,"Homa-Bay","","Kata","Location"
16133,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",140,"Rangwe",574,"Kagan","","Kata","Location"
16134,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",140,"Rangwe",575,"Kochia","","Kata","Location"
16135,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",140,"Rangwe",576,"West Gem","","Kata","Location"
16136,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",140,"Rangwe",577,"West Kanyada","","Kata","Location"
16137,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",141,"Rarieda",578,"East Uyoma","","Kata","Location"
16138,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",142,"Winam",579,"South West Kisumu","","Kata","Location"
16139,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",143,"Bosongo",580,"Getenga","","Kata","Location"
16140,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",143,"Bosongo",581,"South Borabu","","Kata","Location"
16141,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",143,"Bosongo",582,"South Mugirango Central","","Kata","Location"
16142,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",143,"Bosongo",583,"South Mugirango Chache","","Kata","Location"
16143,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",144,"Irianyi",584,"Nyaribari Keumbu","","Kata","Location"
16144,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",144,"Irianyi",585,"Nyaribari Kiogoro","","Kata","Location"
16145,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",145,"Kisii Municipality",586,"Kisii Municipality","","Kata","Location"
16146,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",146,"Marani",587,"Kegogi","","Kata","Location"
16147,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",146,"Marani",588,"Kitutu Chache","","Kata","Location"
16148,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",146,"Marani",589,"Marani","","Kata","Location"
16149,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",146,"Marani",590,"Ngenyi","","Kata","Location"
16150,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",146,"Marani",591,"Nyakoe","","Kata","Location"
16151,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",147,"Masaba",592,"Nyaribari Central","","Kata","Location"
16152,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",147,"Masaba",593,"Nyaribari Masaba","","Kata","Location"
16153,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",148,"Nyamache",594,"Bassi Bogetaorio","","Kata","Location"
16154,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",148,"Nyamache",595,"Bassi Boitangare","","Kata","Location"
16155,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",148,"Nyamache",596,"Bassi Borabu","","Kata","Location"
16156,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",148,"Nyamache",597,"Bassi Central","","Kata","Location"
16157,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",148,"Nyamache",598,"Bassi Chache","","Kata","Location"
16158,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",148,"Nyamache",599,"Bassi Masige","","Kata","Location"
16159,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",149,"Ogembo",600,"Majoge Borabu","","Kata","Location"
16160,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",149,"Ogembo",601,"Majoge Chache","","Kata","Location"
16161,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",149,"Ogembo",602,"Majoge Masaba","","Kata","Location"
16162,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",149,"Ogembo",603,"Sengera","","Kata","Location"
16163,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",150,"Suneka",604,"North Wanjare","","Kata","Location"
16164,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",150,"Suneka",605,"South Wanjare","","Kata","Location"
16165,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",151,"Lower Nyakach",606,"Central Nyakach","","Kata","Location"
16166,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",151,"Lower Nyakach",607,"North Nyakach","","Kata","Location"
16167,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",152,"Maseno",608,"Central Seme","","Kata","Location"
16168,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",152,"Maseno",609,"East Seme","","Kata","Location"
16169,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",152,"Maseno",610,"South West Seme","","Kata","Location"
16170,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",152,"Maseno",611,"West Kisumu","","Kata","Location"
16171,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",152,"Maseno",612,"West Seme","","Kata","Location"
16172,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",153,"Muhoroni",613,"Chemelil","","Kata","Location"
16173,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",153,"Muhoroni",614,"East Kano","","Kata","Location"
16174,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",153,"Muhoroni",615,"Koru","","Kata","Location"
16175,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",153,"Muhoroni",616,"Lower N.E. Kano","","Kata","Location"
16176,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",153,"Muhoroni",617,"Miwani","","Kata","Location"
16177,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",153,"Muhoroni",618,"Muhoroni East","","Kata","Location"
16178,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",153,"Muhoroni",619,"Muhoroni West","","Kata","Location"
16179,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",153,"Muhoroni",620,"North East kano","","Kata","Location"
16180,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",153,"Muhoroni",621,"Tamu","","Kata","Location"
16181,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",154,"Nyando",622,"East Kano","","Kata","Location"
16182,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",154,"Nyando",623,"North West kano","","Kata","Location"
16183,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",154,"Nyando",624,"South East Kano","","Kata","Location"
16184,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",154,"Nyando",625,"South West Kano","","Kata","Location"
16185,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",155,"Upper Nyakach",626,"South Nyakach","","Kata","Location"
16186,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",155,"Upper Nyakach",627,"West Nyakach","","Kata","Location"
16187,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",156,"Winam",628,"Central Kisumu","","Kata","Location"
16188,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",156,"Winam",629,"East Kisumu","","Kata","Location"
16189,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",156,"Winam",630,"Kajulu East","","Kata","Location"
16190,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",156,"Winam",631,"Kajulu West","","Kata","Location"
16191,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",156,"Winam",632,"Kolwa East","","Kata","Location"
16192,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",156,"Winam",633,"Kolwa West","","Kata","Location"
16193,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",156,"Winam",634,"North West kano","","Kata","Location"
16194,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",156,"Winam",635,"South West Kisumu","","Kata","Location"
16195,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",156,"Winam",636,"Township","","Kata","Location"
16196,118,"KEN","Kenya",6,"Nyanza",29,"Migori",157,"Kechancha",637,"Bugumbe East","","Kata","Location"
16197,118,"KEN","Kenya",6,"Nyanza",29,"Migori",157,"Kechancha",638,"Bugumbe West","","Kata","Location"
16198,118,"KEN","Kenya",6,"Nyanza",29,"Migori",157,"Kechancha",639,"Bukira East","","Kata","Location"
16199,118,"KEN","Kenya",6,"Nyanza",29,"Migori",157,"Kechancha",640,"Bukira West","","Kata","Location"
16200,118,"KEN","Kenya",6,"Nyanza",29,"Migori",157,"Kechancha",641,"Bwirege East","","Kata","Location"
16201,118,"KEN","Kenya",6,"Nyanza",29,"Migori",157,"Kechancha",642,"Bwirege West","","Kata","Location"
16202,118,"KEN","Kenya",6,"Nyanza",29,"Migori",157,"Kechancha",643,"Nyabasi East","","Kata","Location"
16203,118,"KEN","Kenya",6,"Nyanza",29,"Migori",157,"Kechancha",644,"Nyabasi West","","Kata","Location"
16204,118,"KEN","Kenya",6,"Nyanza",29,"Migori",158,"Migori",645,"Kanyamkago Central","","Kata","Location"
16205,118,"KEN","Kenya",6,"Nyanza",29,"Migori",158,"Migori",646,"Kanyamkago North","","Kata","Location"
16206,118,"KEN","Kenya",6,"Nyanza",29,"Migori",158,"Migori",647,"Kanyamkago South","","Kata","Location"
16207,118,"KEN","Kenya",6,"Nyanza",29,"Migori",158,"Migori",648,"Kanyankago South","","Kata","Location"
16208,118,"KEN","Kenya",6,"Nyanza",29,"Migori",158,"Migori",649,"Suna Central","","Kata","Location"
16209,118,"KEN","Kenya",6,"Nyanza",29,"Migori",158,"Migori",650,"Suna East","","Kata","Location"
16210,118,"KEN","Kenya",6,"Nyanza",29,"Migori",158,"Migori",651,"Suna West","","Kata","Location"
16211,118,"KEN","Kenya",6,"Nyanza",29,"Migori",159,"Nyatike",652,"Central Kadem","","Kata","Location"
16212,118,"KEN","Kenya",6,"Nyanza",29,"Migori",159,"Nyatike",653,"Karungu","","Kata","Location"
16213,118,"KEN","Kenya",6,"Nyanza",29,"Migori",159,"Nyatike",654,"Muhuru","","Kata","Location"
16214,118,"KEN","Kenya",6,"Nyanza",29,"Migori",159,"Nyatike",655,"North Kadem","","Kata","Location"
16215,118,"KEN","Kenya",6,"Nyanza",29,"Migori",159,"Nyatike",656,"South Kadem","","Kata","Location"
16216,118,"KEN","Kenya",6,"Nyanza",29,"Migori",159,"Nyatike",657,"West Kadem","","Kata","Location"
16217,118,"KEN","Kenya",6,"Nyanza",29,"Migori",160,"Rongo",658,"Central Kamagambo","","Kata","Location"
16218,118,"KEN","Kenya",6,"Nyanza",29,"Migori",160,"Rongo",659,"Central Sakwa","","Kata","Location"
16219,118,"KEN","Kenya",6,"Nyanza",29,"Migori",160,"Rongo",660,"East Sakwa","","Kata","Location"
16220,118,"KEN","Kenya",6,"Nyanza",29,"Migori",160,"Rongo",661,"North Kamagambo","","Kata","Location"
16221,118,"KEN","Kenya",6,"Nyanza",29,"Migori",160,"Rongo",662,"North Sakwa","","Kata","Location"
16222,118,"KEN","Kenya",6,"Nyanza",29,"Migori",160,"Rongo",663,"South Kamagambo","","Kata","Location"
16223,118,"KEN","Kenya",6,"Nyanza",29,"Migori",160,"Rongo",664,"South Sakwa","","Kata","Location"
16224,118,"KEN","Kenya",6,"Nyanza",29,"Migori",160,"Rongo",665,"West Kamagambo","","Kata","Location"
16225,118,"KEN","Kenya",6,"Nyanza",29,"Migori",160,"Rongo",666,"West Sakwa","","Kata","Location"
16226,118,"KEN","Kenya",6,"Nyanza",30,"Nyamira",161,"Borabu",667,"Esise","","Kata","Location"
16227,118,"KEN","Kenya",6,"Nyanza",30,"Nyamira",161,"Borabu",668,"Mekenene","","Kata","Location"
16228,118,"KEN","Kenya",6,"Nyanza",30,"Nyamira",161,"Borabu",669,"Nyansiongo","","Kata","Location"
16229,118,"KEN","Kenya",6,"Nyanza",30,"Nyamira",162,"Ekerenyo",670,"Ekerenyo","","Kata","Location"
16230,118,"KEN","Kenya",6,"Nyanza",30,"Nyamira",162,"Ekerenyo",671,"Kiabonyoru","","Kata","Location"
16231,118,"KEN","Kenya",6,"Nyanza",30,"Nyamira",162,"Ekerenyo",672,"North Mugirango Chache","","Kata","Location"
16232,118,"KEN","Kenya",6,"Nyanza",30,"Nyamira",163,"Magombo",673,"Central Kitutu (Manga)","","Kata","Location"
16233,118,"KEN","Kenya",6,"Nyanza",30,"Nyamira",163,"Magombo",674,"East Kitutu","","Kata","Location"
16234,118,"KEN","Kenya",6,"Nyanza",30,"Nyamira",163,"Magombo",675,"Gesima","","Kata","Location"
16235,118,"KEN","Kenya",6,"Nyanza",30,"Nyamira",163,"Magombo",676,"North Kitutu","","Kata","Location"
16236,118,"KEN","Kenya",6,"Nyanza",30,"Nyamira",164,"Nyamira",677,"Ekerubo","","Kata","Location"
16237,118,"KEN","Kenya",6,"Nyanza",30,"Nyamira",164,"Nyamira",678,"Gucha","","Kata","Location"
16238,118,"KEN","Kenya",6,"Nyanza",30,"Nyamira",164,"Nyamira",679,"Keera","","Kata","Location"
16239,118,"KEN","Kenya",6,"Nyanza",30,"Nyamira",164,"Nyamira",680,"West Mugirango","","Kata","Location"
16240,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",165,"Bondo",681,"Central Sakwa","","Kata","Location"
16241,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",165,"Bondo",682,"Central Yimbo","","Kata","Location"
16242,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",165,"Bondo",683,"East Yimbo","","Kata","Location"
16243,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",165,"Bondo",684,"North Sakwa","","Kata","Location"
16244,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",165,"Bondo",685,"South Sakwa","","Kata","Location"
16245,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",165,"Bondo",686,"West Sakwa","","Kata","Location"
16246,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",165,"Bondo",687,"West Yimbo","","Kata","Location"
16247,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",166,"Boro",688,"Central Alego","","Kata","Location"
16248,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",166,"Boro",689,"East Alego","","Kata","Location"
16249,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",166,"Boro",690,"North Alego","","Kata","Location"
16250,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",166,"Boro",691,"South Alego","","Kata","Location"
16251,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",166,"Boro",692,"Usonga","","Kata","Location"
16252,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",166,"Boro",693,"West Alego","","Kata","Location"
16253,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",167,"Rarieda",694,"Central Asembo","","Kata","Location"
16254,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",167,"Rarieda",695,"Central Uyoma","","Kata","Location"
16255,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",167,"Rarieda",696,"East Asembo","","Kata","Location"
16256,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",167,"Rarieda",697,"East Uyoma","","Kata","Location"
16257,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",167,"Rarieda",698,"West Asembo","","Kata","Location"
16258,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",167,"Rarieda",699,"West Uyoma","","Kata","Location"
16259,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",168,"Ugunja",700,"South Ugenya","","Kata","Location"
16260,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",168,"Ugunja",701,"Uholo","","Kata","Location"
16261,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",169,"Ukwala",702,"East Ugenya","","Kata","Location"
16262,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",169,"Ukwala",703,"North Ugenya","","Kata","Location"
16263,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",169,"Ukwala",704,"Ukwala","","Kata","Location"
16264,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",169,"Ukwala",705,"West Ugenya","","Kata","Location"
16265,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",170,"Yala",706,"Central Gem","","Kata","Location"
16266,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",170,"Yala",707,"East Gem","","Kata","Location"
