"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","ID_5","NAME_5","TYPE_5","ENGTYPE_5"
37074,118,"KEN","Kenya",1,"Central",6,"Nyeri",27,"Mathira",109,"Kirimukuyu",462,"Kairia","Kata Ndogo","Sub location"
37075,118,"KEN","Kenya",1,"Central",6,"Nyeri",27,"Mathira",109,"Kirimukuyu",463,"Mbogo-ini","Kata Ndogo","Sub location"
37076,118,"KEN","Kenya",1,"Central",6,"Nyeri",27,"Mathira",109,"Kirimukuyu",464,"Mutathi-ini","Kata Ndogo","Sub location"
37077,118,"KEN","Kenya",1,"Central",6,"Nyeri",27,"Mathira",109,"Kirimukuyu",465,"Ngandu","Kata Ndogo","Sub location"
37078,118,"KEN","Kenya",1,"Central",6,"Nyeri",27,"Mathira",109,"Kirimukuyu",466,"Thaithi","Kata Ndogo","Sub location"
37079,118,"KEN","Kenya",1,"Central",6,"Nyeri",27,"Mathira",109,"Kirimukuyu",467,"Thiu","Kata Ndogo","Sub location"
37080,118,"KEN","Kenya",1,"Central",6,"Nyeri",27,"Mathira",110,"Konyu",468,"Baricho","Kata Ndogo","Sub location"
37081,118,"KEN","Kenya",1,"Central",6,"Nyeri",27,"Mathira",110,"Konyu",469,"Gachuku","Kata Ndogo","Sub location"
37082,118,"KEN","Kenya",1,"Central",6,"Nyeri",27,"Mathira",110,"Konyu",470,"Gakuyu","Kata Ndogo","Sub location"
37083,118,"KEN","Kenya",1,"Central",6,"Nyeri",27,"Mathira",110,"Konyu",471,"Ichuga","Kata Ndogo","Sub location"
37084,118,"KEN","Kenya",1,"Central",6,"Nyeri",27,"Mathira",110,"Konyu",472,"Itiati","Kata Ndogo","Sub location"
37085,118,"KEN","Kenya",1,"Central",6,"Nyeri",27,"Mathira",110,"Konyu",473,"Karindundu","Kata Ndogo","Sub location"
37086,118,"KEN","Kenya",1,"Central",6,"Nyeri",27,"Mathira",111,"Magutu",474,"Gaikuyu","Kata Ndogo","Sub location"
37087,118,"KEN","Kenya",1,"Central",6,"Nyeri",27,"Mathira",111,"Magutu",475,"Gatei","Kata Ndogo","Sub location"
37088,118,"KEN","Kenya",1,"Central",6,"Nyeri",27,"Mathira",111,"Magutu",476,"Gathehu","Kata Ndogo","Sub location"
37089,118,"KEN","Kenya",1,"Central",6,"Nyeri",27,"Mathira",111,"Magutu",477,"Gathirathiru","Kata Ndogo","Sub location"
37090,118,"KEN","Kenya",1,"Central",6,"Nyeri",27,"Mathira",111,"Magutu",478,"Gitunduti","Kata Ndogo","Sub location"
37091,118,"KEN","Kenya",1,"Central",6,"Nyeri",27,"Mathira",111,"Magutu",479,"Ragati","Kata Ndogo","Sub location"
37092,118,"KEN","Kenya",1,"Central",6,"Nyeri",27,"Mathira",112,"Ngorano",480,"Chieni","Kata Ndogo","Sub location"
37093,118,"KEN","Kenya",1,"Central",6,"Nyeri",27,"Mathira",112,"Ngorano",481,"Gatung'ang'a","Kata Ndogo","Sub location"
37094,118,"KEN","Kenya",1,"Central",6,"Nyeri",27,"Mathira",112,"Ngorano",482,"Karuthi","Kata Ndogo","Sub location"
37095,118,"KEN","Kenya",1,"Central",6,"Nyeri",27,"Mathira",112,"Ngorano",483,"Ruturu","Kata Ndogo","Sub location"
37096,118,"KEN","Kenya",1,"Central",6,"Nyeri",27,"Mathira",113,"Ruguru",484,"Hombe","Kata Ndogo","Sub location"
37097,118,"KEN","Kenya",1,"Central",6,"Nyeri",27,"Mathira",113,"Ruguru",485,"Iruri","Kata Ndogo","Sub location"
37098,118,"KEN","Kenya",1,"Central",6,"Nyeri",27,"Mathira",113,"Ruguru",486,"Kiamariga","Kata Ndogo","Sub location"
37099,118,"KEN","Kenya",1,"Central",6,"Nyeri",27,"Mathira",113,"Ruguru",487,"Sagana","Kata Ndogo","Sub location"
37100,118,"KEN","Kenya",1,"Central",6,"Nyeri",28,"Mt. Kenya Forest and National Park",114,"Mt. Kenya Forest and National Park",488,"Mt. Kenya Forest and National P","Kata Ndogo","Sub location"
37101,118,"KEN","Kenya",1,"Central",6,"Nyeri",29,"Mukurweini",115,"Gakindu",489,"Gakindu-ini","Kata Ndogo","Sub location"
37102,118,"KEN","Kenya",1,"Central",6,"Nyeri",29,"Mukurweini",115,"Gakindu",490,"Mbiu-ini","Kata Ndogo","Sub location"
37103,118,"KEN","Kenya",1,"Central",6,"Nyeri",29,"Mukurweini",115,"Gakindu",491,"Njiruini","Kata Ndogo","Sub location"
37104,118,"KEN","Kenya",1,"Central",6,"Nyeri",29,"Mukurweini",115,"Gakindu",492,"Ruthanji","Kata Ndogo","Sub location"
37105,118,"KEN","Kenya",1,"Central",6,"Nyeri",29,"Mukurweini",116,"Gikondi",493,"Karaba","Kata Ndogo","Sub location"
37106,118,"KEN","Kenya",1,"Central",6,"Nyeri",29,"Mukurweini",116,"Gikondi",494,"Karindi","Kata Ndogo","Sub location"
37107,118,"KEN","Kenya",1,"Central",6,"Nyeri",29,"Mukurweini",116,"Gikondi",495,"Kiirungi","Kata Ndogo","Sub location"
37108,118,"KEN","Kenya",1,"Central",6,"Nyeri",29,"Mukurweini",116,"Gikondi",496,"Muthuthi-ini","Kata Ndogo","Sub location"
37109,118,"KEN","Kenya",1,"Central",6,"Nyeri",29,"Mukurweini",116,"Gikondi",497,"Thimu","Kata Ndogo","Sub location"
37110,118,"KEN","Kenya",1,"Central",6,"Nyeri",29,"Mukurweini",117,"Githii",498,"Igana","Kata Ndogo","Sub location"
37111,118,"KEN","Kenya",1,"Central",6,"Nyeri",29,"Mukurweini",117,"Githii",499,"Ithanji","Kata Ndogo","Sub location"
37112,118,"KEN","Kenya",1,"Central",6,"Nyeri",29,"Mukurweini",117,"Githii",500,"Karundu","Kata Ndogo","Sub location"
37113,118,"KEN","Kenya",1,"Central",6,"Nyeri",29,"Mukurweini",117,"Githii",501,"Kiharo","Kata Ndogo","Sub location"
37114,118,"KEN","Kenya",1,"Central",6,"Nyeri",29,"Mukurweini",117,"Githii",502,"Kirerema","Kata Ndogo","Sub location"
37115,118,"KEN","Kenya",1,"Central",6,"Nyeri",29,"Mukurweini",117,"Githii",503,"Mihuti","Kata Ndogo","Sub location"
37116,118,"KEN","Kenya",1,"Central",6,"Nyeri",29,"Mukurweini",118,"Muhito",504,"Gatura","Kata Ndogo","Sub location"
37117,118,"KEN","Kenya",1,"Central",6,"Nyeri",29,"Mukurweini",118,"Muhito",505,"Gaturia","Kata Ndogo","Sub location"
37118,118,"KEN","Kenya",1,"Central",6,"Nyeri",29,"Mukurweini",118,"Muhito",506,"Murundu-ini","Kata Ndogo","Sub location"
37119,118,"KEN","Kenya",1,"Central",6,"Nyeri",29,"Mukurweini",118,"Muhito",507,"Muyu","Kata Ndogo","Sub location"
37120,118,"KEN","Kenya",1,"Central",6,"Nyeri",29,"Mukurweini",118,"Muhito",508,"Thiha","Kata Ndogo","Sub location"
37121,118,"KEN","Kenya",1,"Central",6,"Nyeri",29,"Mukurweini",119,"Rutune",509,"Kariara","Kata Ndogo","Sub location"
37122,118,"KEN","Kenya",1,"Central",6,"Nyeri",29,"Mukurweini",119,"Rutune",510,"Mutundu","Kata Ndogo","Sub location"
37123,118,"KEN","Kenya",1,"Central",6,"Nyeri",29,"Mukurweini",119,"Rutune",511,"Ngamwa","Kata Ndogo","Sub location"
37124,118,"KEN","Kenya",1,"Central",6,"Nyeri",30,"Municipality",120,"Kiganjo",512,"Gachika","Kata Ndogo","Sub location"
37125,118,"KEN","Kenya",1,"Central",6,"Nyeri",30,"Municipality",120,"Kiganjo",513,"Kiganjo","Kata Ndogo","Sub location"
37126,118,"KEN","Kenya",1,"Central",6,"Nyeri",30,"Municipality",120,"Kiganjo",514,"Kirichu","Kata Ndogo","Sub location"
37127,118,"KEN","Kenya",1,"Central",6,"Nyeri",30,"Municipality",120,"Kiganjo",515,"Nyaribo","Kata Ndogo","Sub location"
37128,118,"KEN","Kenya",1,"Central",6,"Nyeri",30,"Municipality",121,"Mukaro",516,"Chorongi","Kata Ndogo","Sub location"
37129,118,"KEN","Kenya",1,"Central",6,"Nyeri",30,"Municipality",121,"Mukaro",517,"Gatathiini","Kata Ndogo","Sub location"
37130,118,"KEN","Kenya",1,"Central",6,"Nyeri",30,"Municipality",121,"Mukaro",518,"Gatitu","Kata Ndogo","Sub location"
37131,118,"KEN","Kenya",1,"Central",6,"Nyeri",30,"Municipality",121,"Mukaro",519,"Githiru","Kata Ndogo","Sub location"
37132,118,"KEN","Kenya",1,"Central",6,"Nyeri",30,"Municipality",121,"Mukaro",520,"Kamakwa","Kata Ndogo","Sub location"
37133,118,"KEN","Kenya",1,"Central",6,"Nyeri",30,"Municipality",121,"Mukaro",521,"Karia","Kata Ndogo","Sub location"
37134,118,"KEN","Kenya",1,"Central",6,"Nyeri",30,"Municipality",121,"Mukaro",522,"Kihatha","Kata Ndogo","Sub location"
37135,118,"KEN","Kenya",1,"Central",6,"Nyeri",30,"Municipality",121,"Mukaro",523,"Kinunga","Kata Ndogo","Sub location"
37136,118,"KEN","Kenya",1,"Central",6,"Nyeri",30,"Municipality",121,"Mukaro",524,"Majengo","Kata Ndogo","Sub location"
37137,118,"KEN","Kenya",1,"Central",6,"Nyeri",30,"Municipality",121,"Mukaro",525,"Marua","Kata Ndogo","Sub location"
37138,118,"KEN","Kenya",1,"Central",6,"Nyeri",30,"Municipality",121,"Mukaro",526,"Mathar/Kihuyo","Kata Ndogo","Sub location"
37139,118,"KEN","Kenya",1,"Central",6,"Nyeri",30,"Municipality",121,"Mukaro",527,"MUNUNGA-INI","Kata Ndogo","Sub location"
37140,118,"KEN","Kenya",1,"Central",6,"Nyeri",30,"Municipality",121,"Mukaro",528,"Muruguru","Kata Ndogo","Sub location"
37141,118,"KEN","Kenya",1,"Central",6,"Nyeri",30,"Municipality",121,"Mukaro",529,"Muthua-ini","Kata Ndogo","Sub location"
37142,118,"KEN","Kenya",1,"Central",6,"Nyeri",30,"Municipality",121,"Mukaro",530,"Riamukurwe","Kata Ndogo","Sub location"
37143,118,"KEN","Kenya",1,"Central",6,"Nyeri",30,"Municipality",121,"Mukaro",531,"Ruringu/Thunguma","Kata Ndogo","Sub location"
37144,118,"KEN","Kenya",1,"Central",6,"Nyeri",31,"Othaya",122,"Chinga",532,"Gathera","Kata Ndogo","Sub location"
37145,118,"KEN","Kenya",1,"Central",6,"Nyeri",31,"Othaya",122,"Chinga",533,"Gichichi","Kata Ndogo","Sub location"
37146,118,"KEN","Kenya",1,"Central",6,"Nyeri",31,"Othaya",122,"Chinga",534,"Gikigie","Kata Ndogo","Sub location"
37147,118,"KEN","Kenya",1,"Central",6,"Nyeri",31,"Othaya",122,"Chinga",535,"Kagongo","Kata Ndogo","Sub location"
37148,118,"KEN","Kenya",1,"Central",6,"Nyeri",31,"Othaya",122,"Chinga",536,"Karuthi","Kata Ndogo","Sub location"
37149,118,"KEN","Kenya",1,"Central",6,"Nyeri",31,"Othaya",122,"Chinga",537,"Kiaguthu","Kata Ndogo","Sub location"
37150,118,"KEN","Kenya",1,"Central",6,"Nyeri",31,"Othaya",122,"Chinga",538,"Mucharage","Kata Ndogo","Sub location"
37151,118,"KEN","Kenya",1,"Central",6,"Nyeri",31,"Othaya",122,"Chinga",539,"Mumbuini","Kata Ndogo","Sub location"
37152,118,"KEN","Kenya",1,"Central",6,"Nyeri",31,"Othaya",123,"Iriaini",540,"Gitundu","Kata Ndogo","Sub location"
37153,118,"KEN","Kenya",1,"Central",6,"Nyeri",31,"Othaya",123,"Iriaini",541,"Ihuririo","Kata Ndogo","Sub location"
37154,118,"KEN","Kenya",1,"Central",6,"Nyeri",31,"Othaya",123,"Iriaini",542,"Kiahagu","Kata Ndogo","Sub location"
37155,118,"KEN","Kenya",1,"Central",6,"Nyeri",31,"Othaya",123,"Iriaini",543,"Kiandemi","Kata Ndogo","Sub location"
37156,118,"KEN","Kenya",1,"Central",6,"Nyeri",31,"Othaya",123,"Iriaini",544,"Kiaruthi","Kata Ndogo","Sub location"
37157,118,"KEN","Kenya",1,"Central",6,"Nyeri",31,"Othaya",123,"Iriaini",545,"Thunguri","Kata Ndogo","Sub location"
37158,118,"KEN","Kenya",1,"Central",6,"Nyeri",31,"Othaya",124,"Karima",546,"Gura","Kata Ndogo","Sub location"
37159,118,"KEN","Kenya",1,"Central",6,"Nyeri",31,"Othaya",124,"Karima",547,"Itemeini","Kata Ndogo","Sub location"
37160,118,"KEN","Kenya",1,"Central",6,"Nyeri",31,"Othaya",124,"Karima",548,"Kihugiru","Kata Ndogo","Sub location"
37161,118,"KEN","Kenya",1,"Central",6,"Nyeri",31,"Othaya",124,"Karima",549,"Thuti","Kata Ndogo","Sub location"
37162,118,"KEN","Kenya",1,"Central",6,"Nyeri",31,"Othaya",124,"Karima",550,"Witima","Kata Ndogo","Sub location"
37163,118,"KEN","Kenya",1,"Central",6,"Nyeri",31,"Othaya",125,"Mahiga",551,"Gaturuturu","Kata Ndogo","Sub location"
37164,118,"KEN","Kenya",1,"Central",6,"Nyeri",31,"Othaya",125,"Mahiga",552,"Gikoe","Kata Ndogo","Sub location"
37165,118,"KEN","Kenya",1,"Central",6,"Nyeri",31,"Othaya",125,"Mahiga",553,"Gitugi","Kata Ndogo","Sub location"
37166,118,"KEN","Kenya",1,"Central",6,"Nyeri",31,"Othaya",125,"Mahiga",554,"Kagonye","Kata Ndogo","Sub location"
37167,118,"KEN","Kenya",1,"Central",6,"Nyeri",31,"Othaya",125,"Mahiga",555,"Kamoko","Kata Ndogo","Sub location"
37168,118,"KEN","Kenya",1,"Central",6,"Nyeri",31,"Othaya",125,"Mahiga",556,"Kihome","Kata Ndogo","Sub location"
37169,118,"KEN","Kenya",1,"Central",6,"Nyeri",31,"Othaya",125,"Mahiga",557,"Munyange","Kata Ndogo","Sub location"
37170,118,"KEN","Kenya",1,"Central",6,"Nyeri",31,"Othaya",125,"Mahiga",558,"Rukira","Kata Ndogo","Sub location"
37171,118,"KEN","Kenya",1,"Central",6,"Nyeri",31,"Othaya",125,"Mahiga",559,"Ugachiku","Kata Ndogo","Sub location"
37172,118,"KEN","Kenya",1,"Central",6,"Nyeri",32,"Tetu",126,"Aguthi",560,"Gaaki","Kata Ndogo","Sub location"
37173,118,"KEN","Kenya",1,"Central",6,"Nyeri",32,"Tetu",126,"Aguthi",561,"Gathaithi","Kata Ndogo","Sub location"
37174,118,"KEN","Kenya",1,"Central",6,"Nyeri",32,"Tetu",126,"Aguthi",562,"Gichira","Kata Ndogo","Sub location"
37175,118,"KEN","Kenya",1,"Central",6,"Nyeri",32,"Tetu",126,"Aguthi",563,"Gititu","Kata Ndogo","Sub location"
37176,118,"KEN","Kenya",1,"Central",6,"Nyeri",32,"Tetu",126,"Aguthi",564,"Ithekahuno","Kata Ndogo","Sub location"
37177,118,"KEN","Kenya",1,"Central",6,"Nyeri",32,"Tetu",126,"Aguthi",565,"Mungaria","Kata Ndogo","Sub location"
37178,118,"KEN","Kenya",1,"Central",6,"Nyeri",32,"Tetu",126,"Aguthi",566,"Mutathiini","Kata Ndogo","Sub location"
37179,118,"KEN","Kenya",1,"Central",6,"Nyeri",32,"Tetu",127,"Muhoyas",567,"Ihururu","Kata Ndogo","Sub location"
37180,118,"KEN","Kenya",1,"Central",6,"Nyeri",32,"Tetu",127,"Muhoyas",568,"Kabage","Kata Ndogo","Sub location"
37181,118,"KEN","Kenya",1,"Central",6,"Nyeri",32,"Tetu",127,"Muhoyas",569,"Kanjora","Kata Ndogo","Sub location"
37182,118,"KEN","Kenya",1,"Central",6,"Nyeri",32,"Tetu",127,"Muhoyas",570,"Karunaini","Kata Ndogo","Sub location"
37183,118,"KEN","Kenya",1,"Central",6,"Nyeri",32,"Tetu",127,"Muhoyas",571,"Ngooru","Kata Ndogo","Sub location"
37184,118,"KEN","Kenya",1,"Central",6,"Nyeri",32,"Tetu",127,"Muhoyas",572,"Thatha","Kata Ndogo","Sub location"
37185,118,"KEN","Kenya",1,"Central",6,"Nyeri",32,"Tetu",127,"Muhoyas",573,"Zaina","Kata Ndogo","Sub location"
37186,118,"KEN","Kenya",1,"Central",6,"Nyeri",32,"Tetu",128,"Tetu",574,"Ichagachiru","Kata Ndogo","Sub location"
37187,118,"KEN","Kenya",1,"Central",6,"Nyeri",32,"Tetu",128,"Tetu",575,"Karaihu","Kata Ndogo","Sub location"
37188,118,"KEN","Kenya",1,"Central",6,"Nyeri",32,"Tetu",128,"Tetu",576,"Kigogoini","Kata Ndogo","Sub location"
37189,118,"KEN","Kenya",1,"Central",6,"Nyeri",32,"Tetu",128,"Tetu",577,"Kirurumi","Kata Ndogo","Sub location"
37190,118,"KEN","Kenya",1,"Central",6,"Nyeri",32,"Tetu",129,"Thegenge",578,"Gathuthi","Kata Ndogo","Sub location"
37191,118,"KEN","Kenya",1,"Central",6,"Nyeri",32,"Tetu",129,"Thegenge",579,"Gatumbiro","Kata Ndogo","Sub location"
37192,118,"KEN","Kenya",1,"Central",6,"Nyeri",32,"Tetu",129,"Thegenge",580,"Ihithe","Kata Ndogo","Sub location"
37193,118,"KEN","Kenya",1,"Central",6,"Nyeri",32,"Tetu",129,"Thegenge",581,"Karangia","Kata Ndogo","Sub location"
37194,118,"KEN","Kenya",1,"Central",6,"Nyeri",32,"Tetu",129,"Thegenge",582,"Kianjogu","Kata Ndogo","Sub location"
37195,118,"KEN","Kenya",1,"Central",6,"Nyeri",32,"Tetu",129,"Thegenge",583,"Kigwandi","Kata Ndogo","Sub location"
37196,118,"KEN","Kenya",1,"Central",6,"Nyeri",32,"Tetu",129,"Thegenge",584,"Kihora","Kata Ndogo","Sub location"
37197,118,"KEN","Kenya",1,"Central",6,"Nyeri",32,"Tetu",129,"Thegenge",585,"Kiriguini","Kata Ndogo","Sub location"
37198,118,"KEN","Kenya",1,"Central",6,"Nyeri",32,"Tetu",129,"Thegenge",586,"Ndugamano","Kata Ndogo","Sub location"
37199,118,"KEN","Kenya",1,"Central",6,"Nyeri",32,"Tetu",129,"Thegenge",587,"Tucha","Kata Ndogo","Sub location"
37200,118,"KEN","Kenya",1,"Central",6,"Nyeri",32,"Tetu",129,"Thegenge",588,"Unjiru","Kata Ndogo","Sub location"
37201,118,"KEN","Kenya",1,"Central",6,"Nyeri",32,"Tetu",129,"Thegenge",589,"Wandumbi","Kata Ndogo","Sub location"
37202,118,"KEN","Kenya",2,"Coast",7,"Kilifi",33,"Bahari",130,"Junju",590,"Bomani/Junju/Mtomkuu","Kata Ndogo","Sub location"
37203,118,"KEN","Kenya",2,"Coast",7,"Kilifi",33,"Bahari",130,"Junju",591,"Kuruwitu","Kata Ndogo","Sub location"
37204,118,"KEN","Kenya",2,"Coast",7,"Kilifi",33,"Bahari",130,"Junju",592,"Vipingo","Kata Ndogo","Sub location"
37205,118,"KEN","Kenya",2,"Coast",7,"Kilifi",33,"Bahari",131,"Mtwapa",593,"Jeuri","Kata Ndogo","Sub location"
37206,118,"KEN","Kenya",2,"Coast",7,"Kilifi",33,"Bahari",131,"Mtwapa",594,"Kanamai","Kata Ndogo","Sub location"
37207,118,"KEN","Kenya",2,"Coast",7,"Kilifi",33,"Bahari",131,"Mtwapa",595,"Kidutani","Kata Ndogo","Sub location"
37208,118,"KEN","Kenya",2,"Coast",7,"Kilifi",33,"Bahari",131,"Mtwapa",596,"Mawamba","Kata Ndogo","Sub location"
37209,118,"KEN","Kenya",2,"Coast",7,"Kilifi",33,"Bahari",131,"Mtwapa",597,"Mtwapa","Kata Ndogo","Sub location"
37210,118,"KEN","Kenya",2,"Coast",7,"Kilifi",33,"Bahari",131,"Mtwapa",598,"Shimo La Tewa","Kata Ndogo","Sub location"
37211,118,"KEN","Kenya",2,"Coast",7,"Kilifi",33,"Bahari",132,"Ngerenya",599,"Ngerenya","Kata Ndogo","Sub location"
37212,118,"KEN","Kenya",2,"Coast",7,"Kilifi",33,"Bahari",133,"Roka",600,"Roka","Kata Ndogo","Sub location"
37213,118,"KEN","Kenya",2,"Coast",7,"Kilifi",33,"Bahari",133,"Roka",601,"Uyombo/Matsangoni","Kata Ndogo","Sub location"
37214,118,"KEN","Kenya",2,"Coast",7,"Kilifi",33,"Bahari",134,"Tezo",602,"Kibarani/Konjora","Kata Ndogo","Sub location"
37215,118,"KEN","Kenya",2,"Coast",7,"Kilifi",33,"Bahari",134,"Tezo",603,"Kilifi Township","Kata Ndogo","Sub location"
37216,118,"KEN","Kenya",2,"Coast",7,"Kilifi",33,"Bahari",134,"Tezo",604,"Mtondia Majaoni","Kata Ndogo","Sub location"
37217,118,"KEN","Kenya",2,"Coast",7,"Kilifi",33,"Bahari",135,"Tukaungu/Mavueni",605,"Kiriba/Wangwani","Kata Ndogo","Sub location"
37218,118,"KEN","Kenya",2,"Coast",7,"Kilifi",33,"Bahari",135,"Tukaungu/Mavueni",606,"Mavueni/Majajani","Kata Ndogo","Sub location"
37219,118,"KEN","Kenya",2,"Coast",7,"Kilifi",33,"Bahari",135,"Tukaungu/Mavueni",607,"Mkwajuni/Mkomani","Kata Ndogo","Sub location"
37220,118,"KEN","Kenya",2,"Coast",7,"Kilifi",33,"Bahari",135,"Tukaungu/Mavueni",608,"Takaungu/Mnarani","Kata Ndogo","Sub location"
37221,118,"KEN","Kenya",2,"Coast",7,"Kilifi",34,"Ganze",136,"Bamba",609,"Midoina/Gede","Kata Ndogo","Sub location"
37222,118,"KEN","Kenya",2,"Coast",7,"Kilifi",34,"Ganze",136,"Bamba",610,"Mnagoni","Kata Ndogo","Sub location"
37223,118,"KEN","Kenya",2,"Coast",7,"Kilifi",34,"Ganze",136,"Bamba",611,"Mwakala","Kata Ndogo","Sub location"
37224,118,"KEN","Kenya",2,"Coast",7,"Kilifi",34,"Ganze",136,"Bamba",612,"Nambani/Mtsarawatsatsu","Kata Ndogo","Sub location"
37225,118,"KEN","Kenya",2,"Coast",7,"Kilifi",34,"Ganze",136,"Bamba",613,"Paziani","Kata Ndogo","Sub location"
37226,118,"KEN","Kenya",2,"Coast",7,"Kilifi",34,"Ganze",137,"Ganze",614,"Isangalaweni","Kata Ndogo","Sub location"
37227,118,"KEN","Kenya",2,"Coast",7,"Kilifi",34,"Ganze",137,"Ganze",615,"Mweza","Kata Ndogo","Sub location"
37228,118,"KEN","Kenya",2,"Coast",7,"Kilifi",34,"Ganze",137,"Ganze",616,"Palakumi","Kata Ndogo","Sub location"
37229,118,"KEN","Kenya",2,"Coast",7,"Kilifi",34,"Ganze",137,"Ganze",617,"Petanguo","Kata Ndogo","Sub location"
37230,118,"KEN","Kenya",2,"Coast",7,"Kilifi",34,"Ganze",138,"Kauma",618,"Magogoni/Mwapula","Kata Ndogo","Sub location"
37231,118,"KEN","Kenya",2,"Coast",7,"Kilifi",34,"Ganze",138,"Kauma",619,"Ng'ombeni/Vyambani","Kata Ndogo","Sub location"
37232,118,"KEN","Kenya",2,"Coast",7,"Kilifi",34,"Ganze",139,"Mwahera",620,"Mwahera","Kata Ndogo","Sub location"
37233,118,"KEN","Kenya",2,"Coast",7,"Kilifi",34,"Ganze",140,"Ndigiria",621,"Kidemu","Kata Ndogo","Sub location"
37234,118,"KEN","Kenya",2,"Coast",7,"Kilifi",34,"Ganze",140,"Ndigiria",622,"Mikamini","Kata Ndogo","Sub location"
37235,118,"KEN","Kenya",2,"Coast",7,"Kilifi",34,"Ganze",140,"Ndigiria",623,"Mirihini","Kata Ndogo","Sub location"
37236,118,"KEN","Kenya",2,"Coast",7,"Kilifi",34,"Ganze",140,"Ndigiria",624,"Mwambani","Kata Ndogo","Sub location"
37237,118,"KEN","Kenya",2,"Coast",7,"Kilifi",34,"Ganze",141,"Sokoke",625,"Rare/Dida","Kata Ndogo","Sub location"
37238,118,"KEN","Kenya",2,"Coast",7,"Kilifi",34,"Ganze",141,"Sokoke",626,"Sokoke/Magogoni","Kata Ndogo","Sub location"
37239,118,"KEN","Kenya",2,"Coast",7,"Kilifi",34,"Ganze",142,"Vitengeni",627,"Dulukiza","Kata Ndogo","Sub location"
37240,118,"KEN","Kenya",2,"Coast",7,"Kilifi",34,"Ganze",142,"Vitengeni",628,"Milore","Kata Ndogo","Sub location"
37241,118,"KEN","Kenya",2,"Coast",7,"Kilifi",34,"Ganze",142,"Vitengeni",629,"Mitsedzini","Kata Ndogo","Sub location"
37242,118,"KEN","Kenya",2,"Coast",7,"Kilifi",34,"Ganze",142,"Vitengeni",630,"Vitengeni/Madamani","Kata Ndogo","Sub location"
37243,118,"KEN","Kenya",2,"Coast",7,"Kilifi",35,"Kalolenli",143,"Chonyi",631,"Chasimba","Kata Ndogo","Sub location"
37244,118,"KEN","Kenya",2,"Coast",7,"Kilifi",35,"Kalolenli",143,"Chonyi",632,"Kitsoeni","Kata Ndogo","Sub location"
37245,118,"KEN","Kenya",2,"Coast",7,"Kilifi",35,"Kalolenli",143,"Chonyi",633,"Ziani/Ng'ombeni","Kata Ndogo","Sub location"
37246,118,"KEN","Kenya",2,"Coast",7,"Kilifi",35,"Kalolenli",144,"Jibana",634,"Chilulu","Kata Ndogo","Sub location"
37247,118,"KEN","Kenya",2,"Coast",7,"Kilifi",35,"Kalolenli",144,"Jibana",635,"Kwale/Nyalani","Kata Ndogo","Sub location"
37248,118,"KEN","Kenya",2,"Coast",7,"Kilifi",35,"Kalolenli",144,"Jibana",636,"Tsagwa","Kata Ndogo","Sub location"
37249,118,"KEN","Kenya",2,"Coast",7,"Kilifi",35,"Kalolenli",145,"Kaloleni",637,"Birini/Mwamleka","Kata Ndogo","Sub location"
37250,118,"KEN","Kenya",2,"Coast",7,"Kilifi",35,"Kalolenli",145,"Kaloleni",638,"Chalani/Mihingoni","Kata Ndogo","Sub location"
37251,118,"KEN","Kenya",2,"Coast",7,"Kilifi",35,"Kalolenli",145,"Kaloleni",639,"Kaloleni/Vishakani","Kata Ndogo","Sub location"
37252,118,"KEN","Kenya",2,"Coast",7,"Kilifi",35,"Kalolenli",145,"Kaloleni",640,"Makomboani/Kinani","Kata Ndogo","Sub location"
37253,118,"KEN","Kenya",2,"Coast",7,"Kilifi",35,"Kalolenli",145,"Kaloleni",641,"Mikiriani","Kata Ndogo","Sub location"
37254,118,"KEN","Kenya",2,"Coast",7,"Kilifi",35,"Kalolenli",146,"Kambe/Ribe",642,"Chauringo","Kata Ndogo","Sub location"
37255,118,"KEN","Kenya",2,"Coast",7,"Kilifi",35,"Kalolenli",146,"Kambe/Ribe",643,"Mbwaka/Kikomani","Kata Ndogo","Sub location"
37256,118,"KEN","Kenya",2,"Coast",7,"Kilifi",35,"Kalolenli",146,"Kambe/Ribe",644,"Pangani/Maereni","Kata Ndogo","Sub location"
37257,118,"KEN","Kenya",2,"Coast",7,"Kilifi",35,"Kalolenli",147,"Kayafungo",645,"Kinagoni","Kata Ndogo","Sub location"
37258,118,"KEN","Kenya",2,"Coast",7,"Kilifi",35,"Kalolenli",147,"Kayafungo",646,"Mbalamweni","Kata Ndogo","Sub location"
37259,118,"KEN","Kenya",2,"Coast",7,"Kilifi",35,"Kalolenli",147,"Kayafungo",647,"Miyani","Kata Ndogo","Sub location"
37260,118,"KEN","Kenya",2,"Coast",7,"Kilifi",35,"Kalolenli",147,"Kayafungo",648,"Murimani","Kata Ndogo","Sub location"
37261,118,"KEN","Kenya",2,"Coast",7,"Kilifi",35,"Kalolenli",148,"Mariakani",649,"Kawala","Kata Ndogo","Sub location"
37262,118,"KEN","Kenya",2,"Coast",7,"Kilifi",35,"Kalolenli",148,"Mariakani",650,"Mariakani/Mitangoni","Kata Ndogo","Sub location"
37263,118,"KEN","Kenya",2,"Coast",7,"Kilifi",35,"Kalolenli",148,"Mariakani",651,"Munyenzeni","Kata Ndogo","Sub location"
